gridx	gridy	x	y
3835	7853	958750	1963250
3854	7796	963500	1949000
3757	7810	939250	1952500
3756	7810	939000	1952500
3761	7799	940250	1949750
3772	7795	943000	1948750
3764	7796	941000	1949000
3753	7817	938250	1954250
3810	7802	952500	1950500
3833	7785	958250	1946250
3766	7791	941500	1947750
3849	7823	962250	1955750
3793	7817	948250	1954250
3877	7802	969250	1950500
3840	7829	960000	1957250
3784	7817	946000	1954250
3840	7785	960000	1946250
3841	7785	960250	1946250
3851	7827	962750	1956750
3802	7798	950500	1949500
3822	7771	955500	1942750
3834	7781	958500	1945250
3827	7839	956750	1959750
3853	7792	963250	1948000
3868	7772	967000	1943000
3845	7825	961250	1956250
3794	7777	948500	1944250
3819	7801	954750	1950250
3818	7801	954500	1950250
3820	7802	955000	1950500
3818	7802	954500	1950500
3828	7803	957000	1950750
3829	7803	957250	1950750
3793	7757	948250	1939250
3795	7775	948750	1943750
3853	7817	963250	1954250
3849	7791	962250	1947750
3817	7802	954250	1950500
3826	7826	956500	1956500
3781	7799	945250	1949750
3791	7803	947750	1950750
3839	7783	959750	1945750
3809	7805	952250	1951250
3852	7816	963000	1954000
3837	7840	959250	1960000
3788	7770	947000	1942500
3843	7811	960750	1952750
3810	7797	952500	1949250
3850	7792	962500	1948000
3806	7822	951500	1955500
3831	7784	957750	1946000
3844	7832	961000	1958000
3799	7798	949750	1949500
3821	7793	955250	1948250
3834	7853	958500	1963250
3825	7827	956250	1956750
3793	7800	948250	1950000
3828	7827	957000	1956750
3855	7780	963750	1945000
3784	7766	946000	1941500
3793	7801	948250	1950250
3767	7794	941750	1948500
3835	7792	958750	1948000
3847	7809	961750	1952250
3847	7810	961750	1952500
3870	7775	967500	1943750
3792	7807	948000	1951750
3853	7803	963250	1950750
3852	7803	963000	1950750
3771	7772	942750	1943000
3831	7805	957750	1951250
3831	7804	957750	1951000
3853	7807	963250	1951750
3854	7803	963500	1950750
3844	7820	961000	1955000
3841	7819	960250	1954750
3855	7812	963750	1953000
3830	7806	957500	1951500
3863	7790	965750	1947500
3777	7800	944250	1950000
3768	7777	942000	1944250
3844	7834	961000	1958500
3794	7763	948500	1940750
3767	7800	941750	1950000
3862	7831	965500	1957750
3790	7759	947500	1939750
3852	7811	963000	1952750
3852	7817	963000	1954250
3779	7788	944750	1947000
3834	7844	958500	1961000
3797	7822	949250	1955500
3851	7805	962750	1951250
3811	7799	952750	1949750
3839	7788	959750	1947000
3837	7804	959250	1951000
3827	7774	956750	1943500
3869	7797	967250	1949250
3778	7790	944500	1947500
3774	7798	943500	1949500
3858	7829	964500	1957250
3825	7802	956250	1950500
3829	7799	957250	1949750
3828	7802	957000	1950500
3829	7802	957250	1950500
3813	7808	953250	1952000
3799	7774	949750	1943500
3831	7846	957750	1961500
3856	7816	964000	1954000
3793	7771	948250	1942750
3823	7804	955750	1951000
3796	7804	949000	1951000
3828	7801	957000	1950250
3854	7807	963500	1951750
3835	7767	958750	1941750
3869	7771	967250	1942750
3808	7796	952000	1949000
3859	7780	964750	1945000
3860	7780	965000	1945000
3866	7777	966500	1944250
3836	7839	959000	1959750
3839	7824	959750	1956000
3817	7769	954250	1942250
3805	7793	951250	1948250
3851	7819	962750	1954750
3852	7819	963000	1954750
3770	7770	942500	1942500
3770	7771	942500	1942750
3770	7801	942500	1950250
3770	7800	942500	1950000
3842	7828	960500	1957000
3865	7784	966250	1946000
3858	7764	964500	1941000
3853	7823	963250	1955750
3836	7845	959000	1961250
3800	7778	950000	1944500
3839	7770	959750	1942500
3799	7809	949750	1952250
3837	7853	959250	1963250
3837	7854	959250	1963500
3839	7761	959750	1940250
3859	7769	964750	1942250
3804	7780	951000	1945000
3804	7781	951000	1945250
3805	7780	951250	1945000
3787	7770	946750	1942500
3787	7771	946750	1942750
3836	7789	959000	1947250
3773	7801	943250	1950250
3774	7801	943500	1950250
3809	7802	952250	1950500
3788	7791	947000	1947750
3789	7791	947250	1947750
3788	7792	947000	1948000
3832	7842	958000	1960500
3857	7763	964250	1940750
3792	7799	948000	1949750
3829	7848	957250	1962000
3831	7843	957750	1960750
3854	7795	963500	1948750
3840	7788	960000	1947000
3798	7813	949500	1953250
3802	7779	950500	1944750
3758	7768	939500	1942000
3758	7769	939500	1942250
3794	7762	948500	1940500
3779	7789	944750	1947250
3767	7793	941750	1948250
3792	7764	948000	1941000
3833	7842	958250	1960500
3816	7767	954000	1941750
3816	7766	954000	1941500
3768	7780	942000	1945000
3855	7804	963750	1951000
3847	7749	961750	1937250
3796	7811	949000	1952750
3832	7831	958000	1957750
3834	7838	958500	1959500
3775	7798	943750	1949500
3804	7760	951000	1940000
3810	7801	952500	1950250
3809	7801	952250	1950250
3820	7787	955000	1946750
3819	7803	954750	1950750
3809	7804	952250	1951000
3802	7770	950500	1942500
3855	7800	963750	1950000
3855	7796	963750	1949000
3835	7851	958750	1962750
3848	7808	962000	1952000
3844	7806	961000	1951500
3784	7757	946000	1939250
3833	7787	958250	1946750
3787	7763	946750	1940750
3799	7812	949750	1953000
3816	7800	954000	1950000
3865	7782	966250	1945500
3863	7785	965750	1946250
3862	7785	965500	1946250
3849	7810	962250	1952500
3861	7830	965250	1957500
3773	7803	943250	1950750
3832	7844	958000	1961000
3868	7791	967000	1947750
3865	7781	966250	1945250
3788	7775	947000	1943750
3787	7781	946750	1945250
3795	7827	948750	1956750
3794	7827	948500	1956750
3798	7834	949500	1958500
3827	7823	956750	1955750
3776	7778	944000	1944500
3805	7779	951250	1944750
3796	7825	949000	1956250
3830	7803	957500	1950750
3837	7843	959250	1960750
3870	7776	967500	1944000
3871	7776	967750	1944000
3843	7818	960750	1954500
3784	7797	946000	1949250
3831	7844	957750	1961000
3851	7826	962750	1956500
3805	7767	951250	1941750
3827	7825	956750	1956250
3866	7797	966500	1949250
3786	7774	946500	1943500
3795	7769	948750	1942250
3795	7768	948750	1942000
3843	7783	960750	1945750
3852	7791	963000	1947750
3797	7807	949250	1951750
3827	7837	956750	1959250
3830	7819	957500	1954750
3793	7804	948250	1951000
3760	7808	940000	1952000
3862	7778	965500	1944500
3854	7774	963500	1943500
3821	7820	955250	1955000
3844	7799	961000	1949750
3770	7790	942500	1947500
3826	7773	956500	1943250
3783	7767	945750	1941750
3783	7768	945750	1942000
3795	7834	948750	1958500
3794	7810	948500	1952500
3794	7809	948500	1952250
3841	7846	960250	1961500
3785	7788	946250	1947000
3786	7788	946500	1947000
3781	7776	945250	1944000
3781	7775	945250	1943750
3833	7817	958250	1954250
3834	7817	958500	1954250
3844	7828	961000	1957000
3844	7829	961000	1957250
3863	7779	965750	1944750
3851	7781	962750	1945250
3804	7784	951000	1946000
3800	7776	950000	1944000
3816	7770	954000	1942500
3789	7792	947250	1948000
3791	7815	947750	1953750
3763	7794	940750	1948500
3843	7794	960750	1948500
3796	7771	949000	1942750
3820	7774	955000	1943500
3835	7780	958750	1945000
3820	7804	955000	1951000
3805	7820	951250	1955000
3836	7777	959000	1944250
3804	7820	951000	1955000
3790	7816	947500	1954000
3790	7815	947500	1953750
3794	7825	948500	1956250
3843	7830	960750	1957500
3792	7816	948000	1954000
3839	7837	959750	1959250
3839	7838	959750	1959500
3800	7771	950000	1942750
3843	7817	960750	1954250
3788	7764	947000	1941000
3878	7801	969500	1950250
3872	7798	968000	1949500
3854	7817	963500	1954250
3855	7816	963750	1954000
3807	7792	951750	1948000
3857	7770	964250	1942500
3852	7802	963000	1950500
3838	7787	959500	1946750
3800	7799	950000	1949750
3790	7826	947500	1956500
3815	7800	953750	1950000
3845	7794	961250	1948500
3836	7767	959000	1941750
3786	7776	946500	1944000
3867	7769	966750	1942250
3791	7800	947750	1950000
3799	7813	949750	1953250
3818	7773	954500	1943250
3796	7809	949000	1952250
3804	7771	951000	1942750
3797	7810	949250	1952500
3806	7774	951500	1943500
3791	7757	947750	1939250
3789	7751	947250	1937750
3838	7811	959500	1952750
3844	7818	961000	1954500
3820	7773	955000	1943250
3867	7797	966750	1949250
3869	7796	967250	1949000
3805	7799	951250	1949750
3828	7849	957000	1962250
3824	7798	956000	1949500
3802	7802	950500	1950500
3850	7849	962500	1962250
3774	7795	943500	1948750
3774	7794	943500	1948500
3857	7816	964250	1954000
3771	7803	942750	1950750
3858	7770	964500	1942500
3785	7777	946250	1944250
3799	7807	949750	1951750
3799	7806	949750	1951500
3797	7805	949250	1951250
3788	7763	947000	1940750
3830	7786	957500	1946500
3839	7769	959750	1942250
3804	7802	951000	1950500
3814	7766	953500	1941500
3821	7795	955250	1948750
3820	7795	955000	1948750
3839	7862	959750	1965500
3844	7780	961000	1945000
3845	7780	961250	1945000
3847	7801	961750	1950250
3796	7831	949000	1957750
3874	7769	968500	1942250
3874	7768	968500	1942000
3781	7772	945250	1943000
3824	7771	956000	1942750
3828	7821	957000	1955250
3823	7803	955750	1950750
3844	7833	961000	1958250
3847	7850	961750	1962500
3854	7799	963500	1949750
3820	7792	955000	1948000
3819	7792	954750	1948000
3819	7793	954750	1948250
3818	7795	954500	1948750
3819	7795	954750	1948750
3818	7796	954500	1949000
3819	7797	954750	1949250
3818	7794	954500	1948500
3818	7793	954500	1948250
3809	7789	952250	1947250
3810	7788	952500	1947000
3812	7791	953000	1947750
3812	7792	953000	1948000
3813	7793	953250	1948250
3813	7794	953250	1948500
3856	7813	964000	1953250
3813	7796	953250	1949000
3813	7799	953250	1949750
3813	7800	953250	1950000
3813	7801	953250	1950250
3814	7801	953500	1950250
3811	7791	952750	1947750
3814	7794	953500	1948500
3824	7796	956000	1949000
3825	7796	956250	1949000
3826	7792	956500	1948000
3825	7792	956250	1948000
3825	7793	956250	1948250
3826	7793	956500	1948250
3826	7794	956500	1948500
3792	7815	948000	1953750
3827	7793	956750	1948250
3827	7794	956750	1948500
3826	7795	956500	1948750
3827	7795	956750	1948750
3825	7794	956250	1948500
3809	7796	952250	1949000
3849	7814	962250	1953500
3814	7795	953500	1948750
3825	7795	956250	1948750
3823	7798	955750	1949500
3826	7796	956500	1949000
3824	7799	956000	1949750
3825	7791	956250	1947750
3826	7791	956500	1947750
3813	7795	953250	1948750
3814	7796	953500	1949000
3814	7797	953500	1949250
3819	7796	954750	1949000
3810	7790	952500	1947500
3821	7789	955250	1947250
3820	7789	955000	1947250
3812	7793	953000	1948250
3812	7790	953000	1947500
3836	7861	959000	1965250
3852	7810	963000	1952500
3839	7766	959750	1941500
3850	7793	962500	1948250
3851	7793	962750	1948250
3793	7791	948250	1947750
3787	7789	946750	1947250
3838	7764	959500	1941000
3789	7773	947250	1943250
3789	7789	947250	1947250
3831	7841	957750	1960250
3857	7821	964250	1955250
3788	7768	947000	1942000
3833	7811	958250	1952750
3847	7812	961750	1953000
3787	7775	946750	1943750
3837	7822	959250	1955500
3857	7780	964250	1945000
3867	7773	966750	1943250
3867	7772	966750	1943000
3851	7815	962750	1953750
3836	7842	959000	1960500
3773	7792	943250	1948000
3786	7791	946500	1947750
3786	7790	946500	1947500
3809	7803	952250	1950750
3835	7817	958750	1954250
3841	7790	960250	1947500
3852	7805	963000	1951250
3811	7795	952750	1948750
3812	7795	953000	1948750
3807	7795	951750	1948750
3809	7795	952250	1948750
3809	7794	952250	1948500
3811	7793	952750	1948250
3811	7792	952750	1948000
3810	7792	952500	1948000
3810	7793	952500	1948250
3806	7793	951500	1948250
3806	7794	951500	1948500
3808	7794	952000	1948500
3809	7797	952250	1949250
3818	7799	954500	1949750
3819	7798	954750	1949500
3819	7799	954750	1949750
3807	7791	951750	1947750
3808	7789	952000	1947250
3808	7790	952000	1947500
3809	7792	952250	1948000
3808	7792	952000	1948000
3808	7791	952000	1947750
3809	7790	952250	1947500
3809	7791	952250	1947750
3809	7798	952250	1949500
3810	7798	952500	1949500
3809	7799	952250	1949750
3809	7788	952250	1947000
3821	7797	955250	1949250
3822	7796	955500	1949000
3822	7795	955500	1948750
3832	7850	958000	1962500
3810	7799	952500	1949750
3823	7797	955750	1949250
3807	7790	951750	1947500
3837	7839	959250	1959750
3810	7800	952500	1950000
3808	7793	952000	1948250
3811	7801	952750	1950250
3811	7800	952750	1950000
3817	7801	954250	1950250
3817	7799	954250	1949750
3804	7794	951000	1948500
3805	7794	951250	1948500
3840	7789	960000	1947250
3807	7796	951750	1949000
3806	7795	951500	1948750
3863	7792	965750	1948000
3867	7800	966750	1950000
3867	7790	966750	1947500
3839	7765	959750	1941250
3786	7795	946500	1948750
3786	7796	946500	1949000
3825	7842	956250	1960500
3825	7841	956250	1960250
3791	7788	947750	1947000
3813	7766	953250	1941500
3872	7779	968000	1944750
3794	7815	948500	1953750
3840	7805	960000	1951250
3804	7810	951000	1952500
3812	7797	953000	1949250
3812	7799	953000	1949750
3812	7801	953000	1950250
3815	7799	953750	1949750
3815	7801	953750	1950250
3824	7793	956000	1948250
3814	7798	953500	1949500
3814	7799	953500	1949750
3815	7798	953750	1949500
3816	7798	954000	1949500
3816	7799	954000	1949750
3817	7800	954250	1950000
3843	7755	960750	1938750
3776	7796	944000	1949000
3823	7789	955750	1947250
3860	7765	965000	1941250
3824	7789	956000	1947250
3823	7790	955750	1947500
3811	7794	952750	1948500
3766	7809	941500	1952250
3766	7808	941500	1952000
3823	7793	955750	1948250
3816	7797	954000	1949250
3812	7794	953000	1948500
3812	7788	953000	1947000
3812	7787	953000	1946750
3813	7787	953250	1946750
3813	7788	953250	1947000
3814	7787	953500	1946750
3814	7786	953500	1946500
3813	7786	953250	1946500
3815	7787	953750	1946750
3815	7786	953750	1946500
3819	7786	954750	1946500
3818	7786	954500	1946500
3818	7787	954500	1946750
3819	7787	954750	1946750
3817	7786	954250	1946500
3816	7786	954000	1946500
3816	7787	954000	1946750
3817	7787	954250	1946750
3815	7795	953750	1948750
3822	7793	955500	1948250
3815	7794	953750	1948500
3822	7790	955500	1947500
3823	7796	955750	1949000
3816	7785	954000	1946250
3820	7791	955000	1947750
3822	7792	955500	1948000
3821	7792	955250	1948000
3821	7791	955250	1947750
3822	7789	955500	1947250
3820	7793	955000	1948250
3820	7794	955000	1948500
3808	7788	952000	1947000
3820	7786	955000	1946500
3821	7790	955250	1947500
3820	7790	955000	1947500
3806	7791	951500	1947750
3810	7787	952500	1946750
3811	7788	952750	1947000
3811	7787	952750	1946750
3858	7781	964500	1945250
3807	7789	951750	1947250
3829	7787	957250	1946750
3788	7766	947000	1941500
3820	7796	955000	1949000
3803	7820	950750	1955000
3839	7813	959750	1953250
3843	7812	960750	1953000
3839	7764	959750	1941000
3771	7788	942750	1947000
3831	7786	957750	1946500
3824	7790	956000	1947500
3820	7775	955000	1943750
3824	7791	956000	1947750
3843	7785	960750	1946250
3801	7800	950250	1950000
3874	7777	968500	1944250
3860	7778	965000	1944500
3799	7834	949750	1958500
3869	7795	967250	1948750
3863	7793	965750	1948250
3868	7770	967000	1942500
3842	7856	960500	1964000
3834	7850	958500	1962500
3817	7765	954250	1941250
3801	7770	950250	1942500
3801	7772	950250	1943000
3859	7763	964750	1940750
3856	7819	964000	1954750
3868	7797	967000	1949250
3869	7799	967250	1949750
3822	7791	955500	1947750
3822	7788	955500	1947000
3804	7793	951000	1948250
3806	7792	951500	1948000
3810	7794	952500	1948500
3811	7789	952750	1947250
3812	7789	953000	1947250
3825	7790	956250	1947500
3814	7788	953500	1947000
3807	7793	951750	1948250
3813	7789	953250	1947250
3816	7789	954000	1947250
3817	7789	954250	1947250
3816	7788	954000	1947000
3815	7788	953750	1947000
3815	7789	953750	1947250
3805	7792	951250	1948000
3821	7787	955250	1946750
3821	7788	955250	1947000
3803	7794	950750	1948500
3823	7791	955750	1947750
3852	7823	963000	1955750
3802	7784	950500	1946000
3794	7801	948500	1950250
3850	7803	962500	1950750
3834	7782	958500	1945500
3835	7782	958750	1945500
3844	7754	961000	1938500
3803	7771	950750	1942750
3801	7839	950250	1959750
3847	7818	961750	1954500
3823	7777	955750	1944250
3836	7772	959000	1943000
3837	7775	959250	1943750
3843	7787	960750	1946750
3820	7798	955000	1949500
3824	7794	956000	1948500
3824	7792	956000	1948000
3823	7792	955750	1948000
3845	7778	961250	1944500
3820	7801	955000	1950250
3833	7832	958250	1958000
3821	7772	955250	1943000
3821	7821	955250	1955250
3839	7756	959750	1939000
3793	7769	948250	1942250
3847	7785	961750	1946250
3865	7775	966250	1943750
3865	7776	966250	1944000
3798	7775	949500	1943750
3840	7797	960000	1949250
3819	7763	954750	1940750
3793	7767	948250	1941750
3793	7768	948250	1942000
3883	7804	970750	1951000
3883	7803	970750	1950750
3779	7798	944750	1949500
3809	7807	952250	1951750
3852	7826	963000	1956500
3828	7795	957000	1948750
3814	7800	953500	1950000
3768	7784	942000	1946000
3779	7797	944750	1949250
3837	7768	959250	1942000
3842	7811	960500	1952750
3842	7810	960500	1952500
3793	7819	948250	1954750
3794	7822	948500	1955500
3795	7823	948750	1955750
3877	7773	969250	1943250
3876	7773	969000	1943250
3876	7772	969000	1943000
3877	7772	969250	1943000
3825	7850	956250	1962500
3820	7767	955000	1941750
3842	7785	960500	1946250
3832	7837	958000	1959250
3835	7840	958750	1960000
3805	7806	951250	1951500
3805	7805	951250	1951250
3806	7806	951500	1951500
3806	7805	951500	1951250
3805	7825	951250	1956250
3852	7780	963000	1945000
3857	7781	964250	1945250
3825	7820	956250	1955000
3792	7780	948000	1945000
3792	7781	948000	1945250
3779	7770	944750	1942500
3787	7762	946750	1940500
3870	7779	967500	1944750
3871	7780	967750	1945000
3771	7792	942750	1948000
3790	7775	947500	1943750
3865	7791	966250	1947750
3770	7789	942500	1947250
3770	7788	942500	1947000
3797	7811	949250	1952750
3798	7812	949500	1953000
3856	7818	964000	1954500
3856	7817	964000	1954250
3883	7802	970750	1950500
3834	7810	958500	1952500
3843	7856	960750	1964000
3778	7798	944500	1949500
3783	7779	945750	1944750
3780	7777	945000	1944250
3798	7825	949500	1956250
3798	7826	949500	1956500
3819	7821	954750	1955250
3850	7778	962500	1944500
3867	7775	966750	1943750
3835	7762	958750	1940500
3812	7767	953000	1941750
3870	7780	967500	1945000
3830	7775	957500	1943750
3799	7782	949750	1945500
3795	7833	948750	1958250
3811	7797	952750	1949250
3787	7792	946750	1948000
3787	7793	946750	1948250
3760	7769	940000	1942250
3860	7826	965000	1956500
3852	7812	963000	1953000
3849	7835	962250	1958750
3849	7834	962250	1958500
3835	7783	958750	1945750
3873	7779	968250	1944750
3829	7800	957250	1950000
3840	7811	960000	1952750
3830	7814	957500	1953500
3866	7773	966500	1943250
3856	7781	964000	1945250
3756	7809	939000	1952250
3822	7821	955500	1955250
3789	7781	947250	1945250
3791	7778	947750	1944500
3791	7777	947750	1944250
3791	7813	947750	1953250
3883	7809	970750	1952250
3843	7810	960750	1952500
3775	7781	943750	1945250
3823	7788	955750	1947000
3819	7788	954750	1947000
3856	7815	964000	1953750
3857	7815	964250	1953750
3842	7777	960500	1944250
3817	7797	954250	1949250
3800	7832	950000	1958000
3845	7827	961250	1956750
3859	7779	964750	1944750
3859	7778	964750	1944500
3874	7795	968500	1948750
3793	7814	948250	1953500
3815	7767	953750	1941750
3815	7768	953750	1942000
3825	7822	956250	1955500
3839	7855	959750	1963750
3770	7785	942500	1946250
3827	7770	956750	1942500
3830	7842	957500	1960500
3849	7826	962250	1956500
3790	7777	947500	1944250
3790	7776	947500	1944000
3857	7765	964250	1941250
3856	7765	964000	1941250
3856	7766	964000	1941500
3857	7766	964250	1941500
3821	7771	955250	1942750
3769	7771	942250	1942750
3832	7811	958000	1952750
3829	7784	957250	1946000
3830	7782	957500	1945500
3856	7793	964000	1948250
3858	7778	964500	1944500
3872	7796	968000	1949000
3800	7801	950000	1950250
3800	7800	950000	1950000
3799	7801	949750	1950250
3781	7771	945250	1942750
3827	7835	956750	1958750
3845	7782	961250	1945500
3768	7781	942000	1945250
3843	7800	960750	1950000
3843	7799	960750	1949750
3767	7770	941750	1942500
3796	7822	949000	1955500
3796	7821	949000	1955250
3842	7833	960500	1958250
3791	7829	947750	1957250
3797	7824	949250	1956000
3797	7823	949250	1955750
3798	7827	949500	1956750
3792	7822	948000	1955500
3795	7822	948750	1955500
3794	7829	948500	1957250
3860	7822	965000	1955500
3839	7781	959750	1945250
3797	7826	949250	1956500
3790	7830	947500	1957500
3837	7842	959250	1960500
3758	7809	939500	1952250
3776	7798	944000	1949500
3776	7799	944000	1949750
3836	7822	959000	1955500
3817	7796	954250	1949000
3834	7787	958500	1946750
3836	7858	959000	1964500
3844	7836	961000	1959000
3853	7810	963250	1952500
3842	7816	960500	1954000
3867	7798	966750	1949500
3804	7821	951000	1955250
3849	7803	962250	1950750
3765	7774	941250	1943500
3830	7781	957500	1945250
3830	7780	957500	1945000
3871	7779	967750	1944750
3827	7848	956750	1962000
3828	7848	957000	1962000
3829	7821	957250	1955250
3878	7799	969500	1949750
3866	7792	966500	1948000
3835	7854	958750	1963500
3763	7795	940750	1948750
3767	7784	941750	1946000
3767	7783	941750	1945750
3853	7796	963250	1949000
3868	7780	967000	1945000
3828	7778	957000	1944500
3827	7778	956750	1944500
3793	7821	948250	1955250
3814	7772	953500	1943000
3828	7797	957000	1949250
3853	7855	963250	1963750
3782	7775	945500	1943750
3868	7793	967000	1948250
3792	7814	948000	1953500
3778	7786	944500	1946500
3777	7786	944250	1946500
3793	7799	948250	1949750
3806	7796	951500	1949000
3806	7800	951500	1950000
3794	7806	948500	1951500
3794	7808	948500	1952000
3880	7798	970000	1949500
3804	7770	951000	1942500
3770	7793	942500	1948250
3798	7833	949500	1958250
3783	7817	945750	1954250
3789	7819	947250	1954750
3791	7821	947750	1955250
3790	7764	947500	1941000
3867	7799	966750	1949750
3798	7814	949500	1953500
3789	7804	947250	1951000
3790	7829	947500	1957250
3802	7847	950500	1961750
3795	7826	948750	1956500
3808	7806	952000	1951500
3828	7793	957000	1948250
3828	7794	957000	1948500
3786	7766	946500	1941500
3827	7792	956750	1948000
3834	7806	958500	1951500
3806	7790	951500	1947500
3763	7777	940750	1944250
3764	7773	941000	1943250
3845	7817	961250	1954250
3825	7830	956250	1957500
3769	7776	942250	1944000
3794	7826	948500	1956500
3866	7791	966500	1947750
3822	7826	955500	1956500
3837	7799	959250	1949750
3873	7799	968250	1949750
3862	7781	965500	1945250
3869	7781	967250	1945250
3850	7838	962500	1959500
3757	7808	939250	1952000
3799	7761	949750	1940250
3807	7818	951750	1954500
3807	7819	951750	1954750
3841	7789	960250	1947250
3846	7828	961500	1957000
3806	7811	951500	1952750
3806	7810	951500	1952500
3812	7786	953000	1946500
3815	7785	953750	1946250
3799	7770	949750	1942500
3794	7824	948500	1956000
3850	7826	962500	1956500
3839	7861	959750	1965250
3884	7809	971000	1952250
3795	7782	948750	1945500
3789	7776	947250	1944000
3823	7769	955750	1942250
3824	7769	956000	1942250
3839	7780	959750	1945000
3788	7772	947000	1943000
3834	7771	958500	1942750
3767	7775	941750	1943750
3785	7762	946250	1940500
3838	7790	959500	1947500
3792	7778	948000	1944500
3811	7798	952750	1949500
3845	7851	961250	1962750
3845	7850	961250	1962500
3847	7847	961750	1961750
3789	7830	947250	1957500
3819	7774	954750	1943500
3766	7793	941500	1948250
3848	7812	962000	1953000
3831	7818	957750	1954500
3802	7768	950500	1942000
3764	7805	941000	1951250
3839	7787	959750	1946750
3849	7795	962250	1948750
3803	7798	950750	1949500
3774	7793	943500	1948250
3788	7758	947000	1939500
3840	7780	960000	1945000
3840	7781	960000	1945250
3841	7781	960250	1945250
3846	7794	961500	1948500
3843	7815	960750	1953750
3843	7816	960750	1954000
3845	7815	961250	1953750
3866	7782	966500	1945500
3794	7811	948500	1952750
3795	7814	948750	1953500
3786	7813	946500	1953250
3870	7789	967500	1947250
3792	7821	948000	1955250
3779	7771	944750	1942750
3874	7774	968500	1943500
3832	7809	958000	1952250
3773	7804	943250	1951000
3804	7796	951000	1949000
3804	7795	951000	1948750
3752	7816	938000	1954000
3858	7821	964500	1955250
3818	7767	954500	1941750
3768	7789	942000	1947250
3768	7790	942000	1947500
3810	7791	952500	1947750
3813	7791	953250	1947750
3814	7792	953500	1948000
3802	7818	950500	1954500
3842	7789	960500	1947250
3769	7789	942250	1947250
3786	7778	946500	1944500
3845	7824	961250	1956000
3804	7822	951000	1955500
3782	7781	945500	1945250
3829	7843	957250	1960750
3858	7766	964500	1941500
3804	7845	951000	1961250
3793	7810	948250	1952500
3849	7849	962250	1962250
3841	7850	960250	1962500
3830	7783	957500	1945750
3800	7824	950000	1956000
3797	7820	949250	1955000
3836	7790	959000	1947500
3767	7797	941750	1949250
3800	7812	950000	1953000
3825	7797	956250	1949250
3800	7767	950000	1941750
3795	7765	948750	1941250
3803	7769	950750	1942250
3869	7791	967250	1947750
3869	7792	967250	1948000
3850	7810	962500	1952500
3860	7827	965000	1956750
3868	7778	967000	1944500
3868	7777	967000	1944250
3838	7785	959500	1946250
3844	7813	961000	1953250
3846	7811	961500	1952750
3827	7843	956750	1960750
3790	7756	947500	1939000
3887	7805	971750	1951250
3886	7805	971500	1951250
3783	7799	945750	1949750
3783	7798	945750	1949500
3781	7789	945250	1947250
3839	7798	959750	1949500
3810	7782	952500	1945500
3785	7768	946250	1942000
3809	7800	952250	1950000
3873	7792	968250	1948000
3766	7811	941500	1952750
3862	7839	965500	1959750
3837	7811	959250	1952750
3793	7777	948250	1944250
3882	7805	970500	1951250
3795	7774	948750	1943500
3806	7808	951500	1952000
3825	7773	956250	1943250
3840	7784	960000	1946000
3786	7787	946500	1946750
3785	7787	946250	1946750
3846	7824	961500	1956000
3830	7815	957500	1953750
3778	7780	944500	1945000
3834	7778	958500	1944500
3884	7806	971000	1951500
3842	7830	960500	1957500
3838	7778	959500	1944500
3842	7806	960500	1951500
3843	7806	960750	1951500
3843	7805	960750	1951250
3844	7794	961000	1948500
3845	7795	961250	1948750
3846	7799	961500	1949750
3828	7800	957000	1950000
3829	7801	957250	1950250
3834	7808	958500	1952000
3835	7808	958750	1952000
3836	7807	959000	1951750
3838	7796	959500	1949000
3839	7796	959750	1949000
3838	7801	959500	1950250
3838	7802	959500	1950500
3837	7802	959250	1950500
3838	7803	959500	1950750
3837	7803	959250	1950750
3837	7807	959250	1951750
3837	7808	959250	1952000
3839	7797	959750	1949250
3838	7807	959500	1951750
3837	7766	959250	1941500
3838	7808	959500	1952000
3838	7798	959500	1949500
3882	7809	970500	1952250
3789	7760	947250	1940000
3838	7799	959500	1949750
3832	7808	958000	1952000
3850	7839	962500	1959750
3848	7804	962000	1951000
3839	7800	959750	1950000
3839	7808	959750	1952000
3840	7799	960000	1949750
3844	7797	961000	1949250
3841	7798	960250	1949500
3845	7797	961250	1949250
3829	7797	957250	1949250
3829	7796	957250	1949000
3830	7796	957500	1949000
3805	7816	951250	1954000
3829	7798	957250	1949500
3828	7798	957000	1949500
3846	7801	961500	1950250
3833	7808	958250	1952000
3839	7809	959750	1952250
3840	7809	960000	1952250
3840	7808	960000	1952000
3841	7808	960250	1952000
3847	7805	961750	1951250
3847	7802	961750	1950500
3841	7807	960250	1951750
3846	7798	961500	1949500
3789	7749	947250	1937250
3824	7830	956000	1957500
3850	7840	962500	1960000
3845	7822	961250	1955500
3806	7804	951500	1951000
3802	7820	950500	1955000
3842	7825	960500	1956250
3859	7829	964750	1957250
3796	7834	949000	1958500
3799	7828	949750	1957000
3761	7805	940250	1951250
3761	7804	940250	1951000
3833	7829	958250	1957250
3819	7777	954750	1944250
3836	7771	959000	1942750
3832	7765	958000	1941250
3829	7786	957250	1946500
3825	7784	956250	1946000
3839	7803	959750	1950750
3839	7802	959750	1950500
3840	7803	960000	1950750
3839	7804	959750	1951000
3841	7803	960250	1950750
3840	7804	960000	1951000
3836	7804	959000	1951000
3833	7806	958250	1951500
3833	7807	958250	1951750
3826	7797	956500	1949250
3827	7797	956750	1949250
3830	7798	957500	1949500
3831	7800	957750	1950000
3834	7802	958500	1950500
